TransactionID,CustomerID,ProductID,Quantity,TotalValue,Price_x,CustomerName,Region,SignupDate,SignupYear,SignupMonth,SignupDay,ProductName,Category,Price_y,Transaction_Year,Transaction_Month,Transaction_Day
T00804,C0134,P035,4,122.36,30.59,Theresa Gonzalez,Asia,2022-02-19,2022,2,19,ActiveWear T-Shirt,Clothing,30.59,2024,12,10
T00812,C0003,P035,4,122.36,30.59,Michael Rivera,South America,2024-03-07,2024,3,7,ActiveWear T-Shirt,Clothing,30.59,2024,2,18
T00956,C0099,P035,1,30.59,30.59,Rodney Eaton,South America,2023-01-29,2023,1,29,ActiveWear T-Shirt,Clothing,30.59,2024,5,28
T00125,C0122,P033,2,128.5,64.25,Corey Ruiz,North America,2022-05-06,2022,5,6,TechPro T-Shirt,Clothing,64.25,2024,1,26
T00189,C0195,P033,2,128.5,64.25,Jeremy Mclaughlin,South America,2024-09-17,2024,9,17,TechPro T-Shirt,Clothing,64.25,2024,4,5
T00200,C0057,P033,3,192.75,64.25,Elizabeth Nguyen,Europe,2024-07-27,2024,7,27,TechPro T-Shirt,Clothing,64.25,2024,3,5
T00366,C0075,P033,3,192.75,64.25,Misty Higgins,Europe,2023-05-01,2023,5,1,TechPro T-Shirt,Clothing,64.25,2024,8,9
T00510,C0031,P033,4,257.0,64.25,Tina Miller,South America,2024-04-11,2024,4,11,TechPro T-Shirt,Clothing,64.25,2024,3,6
T00532,C0030,P033,3,192.75,64.25,Mark Brock,North America,2024-01-30,2024,1,30,TechPro T-Shirt,Clothing,64.25,2024,4,11
T00755,C0032,P033,3,192.75,64.25,Dustin Campbell,South America,2024-04-17,2024,4,17,TechPro T-Shirt,Clothing,64.25,2024,7,12
T00905,C0034,P033,2,128.5,64.25,Dalton Perez,North America,2023-09-27,2023,9,27,TechPro T-Shirt,Clothing,64.25,2024,9,22
T00126,C0143,P014,4,105.04,26.26,Brian Parker,Asia,2024-05-27,2024,5,27,ActiveWear Jacket,Clothing,26.26,2024,12,5
T00207,C0034,P014,3,78.78,26.26,Dalton Perez,North America,2023-09-27,2023,9,27,ActiveWear Jacket,Clothing,26.26,2024,6,19
T00865,C0094,P014,3,78.78,26.26,Emily Trevino,North America,2023-09-16,2023,9,16,ActiveWear Jacket,Clothing,26.26,2024,4,28
T00901,C0010,P014,4,105.04,26.26,Aaron Cox,Europe,2022-12-15,2022,12,15,ActiveWear Jacket,Clothing,26.26,2024,5,12
T00129,C0002,P004,4,382.76,95.69,Elizabeth Lutz,Asia,2022-02-13,2022,2,13,BookWorld Rug,Home Decor,95.69,2024,6,11
T00334,C0164,P004,1,95.69,95.69,Morgan Perez,Europe,2023-06-01,2023,6,1,BookWorld Rug,Home Decor,95.69,2024,2,22
T00419,C0030,P004,3,287.07,95.69,Mark Brock,North America,2024-01-30,2024,1,30,BookWorld Rug,Home Decor,95.69,2024,7,12
T00641,C0173,P004,3,287.07,95.69,Francisco Young,Asia,2022-10-06,2022,10,6,BookWorld Rug,Home Decor,95.69,2024,1,2
T00747,C0137,P004,1,95.69,95.69,Robert Gardner,South America,2024-04-09,2024,4,9,BookWorld Rug,Home Decor,95.69,2024,12,23
T00860,C0008,P004,2,191.38,95.69,David Li,North America,2024-01-13,2024,1,13,BookWorld Rug,Home Decor,95.69,2024,8,22
T00891,C0091,P004,4,382.76,95.69,Lisa Kirk,South America,2023-03-16,2023,3,16,BookWorld Rug,Home Decor,95.69,2024,7,24
T00132,C0105,P029,4,1734.56,433.64,Ryan Hampton,Europe,2024-11-11,2024,11,11,TechPro Headphones,Electronics,433.64,2024,9,3
T00213,C0165,P029,3,1300.92,433.64,Juan Mcdaniel,South America,2022-04-09,2022,4,9,TechPro Headphones,Electronics,433.64,2024,2,15
T00222,C0146,P029,1,433.64,433.64,Brittany Harvey,Asia,2024-09-04,2024,9,4,TechPro Headphones,Electronics,433.64,2024,5,24
T00258,C0050,P029,3,1300.92,433.64,Ryan Davis,North America,2024-03-02,2024,3,2,TechPro Headphones,Electronics,433.64,2024,4,25
T00286,C0069,P029,2,867.28,433.64,Stacy Foster,Europe,2023-12-03,2023,12,3,TechPro Headphones,Electronics,433.64,2024,12,9
T00436,C0001,P029,3,1300.92,433.64,Lawrence Carroll,South America,2022-07-10,2022,7,10,TechPro Headphones,Electronics,433.64,2024,11,2
T00495,C0027,P029,2,867.28,433.64,Justin Heath,Asia,2022-11-09,2022,11,9,TechPro Headphones,Electronics,433.64,2024,4,7
T00541,C0082,P029,2,867.28,433.64,Aimee Taylor,South America,2022-05-13,2022,5,13,TechPro Headphones,Electronics,433.64,2024,7,25
T00554,C0087,P029,4,1734.56,433.64,Travis Campbell,South America,2024-04-11,2024,4,11,TechPro Headphones,Electronics,433.64,2024,4,13
T00576,C0100,P029,4,1734.56,433.64,Clinton Gomez,Europe,2023-03-16,2023,3,16,TechPro Headphones,Electronics,433.64,2024,9,4
T00593,C0120,P029,2,867.28,433.64,Francisco Diaz,South America,2023-01-13,2023,1,13,TechPro Headphones,Electronics,433.64,2024,4,1
T00673,C0102,P029,3,1300.92,433.64,Michael Atkinson,South America,2022-09-16,2022,9,16,TechPro Headphones,Electronics,433.64,2024,9,1
T00680,C0163,P029,4,1734.56,433.64,Tiffany Cain,South America,2023-06-08,2023,6,8,TechPro Headphones,Electronics,433.64,2024,7,18
T00776,C0065,P029,4,1734.56,433.64,Gerald Hines,North America,2024-07-10,2024,7,10,TechPro Headphones,Electronics,433.64,2024,4,22
T00835,C0190,P029,1,433.64,433.64,Alexander Lowe,South America,2024-05-31,2024,5,31,TechPro Headphones,Electronics,433.64,2024,12,16
T00935,C0109,P029,1,433.64,433.64,Abigail Jones,North America,2022-05-09,2022,5,9,TechPro Headphones,Electronics,433.64,2024,9,21
T00975,C0116,P029,2,867.28,433.64,James Martinez,North America,2024-09-11,2024,9,11,TechPro Headphones,Electronics,433.64,2024,6,16
T00135,C0075,P097,3,958.02,319.34,Misty Higgins,Europe,2023-05-01,2023,5,1,BookWorld Cookbook,Books,319.34,2024,4,29
T00173,C0182,P097,4,1277.36,319.34,Joshua Preston,Europe,2024-12-28,2024,12,28,BookWorld Cookbook,Books,319.34,2024,5,9
T00182,C0122,P097,3,958.02,319.34,Corey Ruiz,North America,2022-05-06,2022,5,6,BookWorld Cookbook,Books,319.34,2024,5,8
T00278,C0077,P097,1,319.34,319.34,Scott Sims,South America,2023-10-18,2023,10,18,BookWorld Cookbook,Books,319.34,2024,9,26
T00354,C0070,P097,4,1277.36,319.34,Timothy Perez,Europe,2022-03-15,2022,3,15,BookWorld Cookbook,Books,319.34,2024,5,15
T00394,C0063,P097,4,1277.36,319.34,Wayne Ferguson,Europe,2024-02-05,2024,2,5,BookWorld Cookbook,Books,319.34,2024,3,25
T00474,C0168,P097,1,319.34,319.34,Karen Clements MD,South America,2022-12-13,2022,12,13,BookWorld Cookbook,Books,319.34,2024,4,1
T00534,C0004,P097,3,958.02,319.34,Kathleen Rodriguez,South America,2022-10-09,2022,10,9,BookWorld Cookbook,Books,319.34,2024,6,25
T00783,C0057,P097,2,638.68,319.34,Elizabeth Nguyen,Europe,2024-07-27,2024,7,27,BookWorld Cookbook,Books,319.34,2024,1,18
T00142,C0028,P080,4,1214.0,303.5,Jennifer Pena,Asia,2024-06-29,2024,6,29,ActiveWear Jacket,Clothing,303.5,2024,8,4
T00150,C0166,P080,1,303.5,303.5,John Rogers,Europe,2022-02-13,2022,2,13,ActiveWear Jacket,Clothing,303.5,2024,10,22
T00171,C0028,P080,1,303.5,303.5,Jennifer Pena,Asia,2024-06-29,2024,6,29,ActiveWear Jacket,Clothing,303.5,2024,9,19
T00247,C0187,P080,1,303.5,303.5,Kayla Kelly,South America,2024-08-02,2024,8,2,ActiveWear Jacket,Clothing,303.5,2024,10,12
T00473,C0066,P080,2,607.0,303.5,Catherine White,Europe,2024-11-15,2024,11,15,ActiveWear Jacket,Clothing,303.5,2024,3,13
T00489,C0039,P080,4,1214.0,303.5,Angela Harris,South America,2024-10-13,2024,10,13,ActiveWear Jacket,Clothing,303.5,2024,2,13
T00588,C0145,P080,2,607.0,303.5,Wayne Stone,Asia,2023-01-13,2023,1,13,ActiveWear Jacket,Clothing,303.5,2024,4,16
T00714,C0153,P080,2,607.0,303.5,Justin Smith,South America,2022-03-20,2022,3,20,ActiveWear Jacket,Clothing,303.5,2024,9,11
T00827,C0016,P080,3,910.5,303.5,Emily Woods,North America,2024-01-03,2024,1,3,ActiveWear Jacket,Clothing,303.5,2024,11,10
T00946,C0145,P080,4,1214.0,303.5,Wayne Stone,Asia,2023-01-13,2023,1,13,ActiveWear Jacket,Clothing,303.5,2024,7,22
T00147,C0117,P099,4,1417.16,354.29,Jeffrey Mcmahon,North America,2024-11-22,2024,11,22,SoundWave Mystery Book,Books,354.29,2024,8,5
T00266,C0125,P099,2,708.58,354.29,Nicholas Taylor,North America,2022-12-18,2022,12,18,SoundWave Mystery Book,Books,354.29,2024,2,27
T00669,C0074,P099,4,1417.16,354.29,Jonathan Russo,Europe,2022-05-27,2022,5,27,SoundWave Mystery Book,Books,354.29,2024,1,3
T00825,C0070,P099,1,354.29,354.29,Timothy Perez,Europe,2022-03-15,2022,3,15,SoundWave Mystery Book,Books,354.29,2024,2,8
T00148,C0002,P019,2,770.74,385.37,Elizabeth Lutz,Asia,2022-02-13,2022,2,13,ComfortLiving Sweater,Clothing,385.37,2024,2,28
T00192,C0079,P019,4,1541.48,385.37,Brian Murillo,North America,2022-02-02,2022,2,2,ComfortLiving Sweater,Clothing,385.37,2024,3,28
T00209,C0156,P019,3,1156.11,385.37,William Adams,North America,2023-08-19,2023,8,19,ComfortLiving Sweater,Clothing,385.37,2024,9,6
T00264,C0170,P019,4,1541.48,385.37,Logan Harris,Europe,2023-09-13,2023,9,13,ComfortLiving Sweater,Clothing,385.37,2024,1,12
T00339,C0117,P019,4,1541.48,385.37,Jeffrey Mcmahon,North America,2024-11-22,2024,11,22,ComfortLiving Sweater,Clothing,385.37,2024,5,3
T00375,C0082,P019,4,1541.48,385.37,Aimee Taylor,South America,2022-05-13,2022,5,13,ComfortLiving Sweater,Clothing,385.37,2024,10,5
T00525,C0178,P019,3,1156.11,385.37,Carol Williams,Asia,2023-11-19,2023,11,19,ComfortLiving Sweater,Clothing,385.37,2024,10,21
T00535,C0059,P019,4,1541.48,385.37,Mrs. Kimberly Wright,North America,2024-04-07,2024,4,7,ComfortLiving Sweater,Clothing,385.37,2024,3,12
T00595,C0138,P019,4,1541.48,385.37,Cynthia Clayton,Asia,2024-11-01,2024,11,1,ComfortLiving Sweater,Clothing,385.37,2024,7,11
T00836,C0076,P019,1,385.37,385.37,Emily Roberts,South America,2024-02-11,2024,2,11,ComfortLiving Sweater,Clothing,385.37,2024,4,25
T00976,C0109,P019,2,770.74,385.37,Abigail Jones,North America,2022-05-09,2022,5,9,ComfortLiving Sweater,Clothing,385.37,2024,8,7
T00154,C0040,P020,4,1585.36,396.34,Michael Harrell,Asia,2022-03-07,2022,3,7,ActiveWear Jacket,Clothing,396.34,2023,12,31
T00212,C0196,P020,4,1585.36,396.34,Laura Watts,Europe,2022-06-07,2022,6,7,ActiveWear Jacket,Clothing,396.34,2024,12,3
T00259,C0006,P020,4,1585.36,396.34,Brittany Palmer,South America,2024-01-07,2024,1,7,ActiveWear Jacket,Clothing,396.34,2024,1,25
T00263,C0030,P020,1,396.34,396.34,Mark Brock,North America,2024-01-30,2024,1,30,ActiveWear Jacket,Clothing,396.34,2024,1,28
T00627,C0013,P020,4,1585.36,396.34,Lauren Buchanan,South America,2024-05-19,2024,5,19,ActiveWear Jacket,Clothing,396.34,2024,5,6
T00788,C0114,P020,3,1189.02,396.34,Benjamin Anderson,Europe,2024-11-18,2024,11,18,ActiveWear Jacket,Clothing,396.34,2024,6,13
T00843,C0102,P020,2,792.68,396.34,Michael Atkinson,South America,2022-09-16,2022,9,16,ActiveWear Jacket,Clothing,396.34,2024,8,8
T00903,C0182,P020,4,1585.36,396.34,Joshua Preston,Europe,2024-12-28,2024,12,28,ActiveWear Jacket,Clothing,396.34,2024,1,29
T00911,C0067,P020,3,1189.02,396.34,Carl Gonzalez,North America,2023-07-06,2023,7,6,ActiveWear Jacket,Clothing,396.34,2024,6,14
T00933,C0058,P020,1,396.34,396.34,Zachary Turner,North America,2024-01-28,2024,1,28,ActiveWear Jacket,Clothing,396.34,2024,2,1
T00967,C0040,P020,4,1585.36,396.34,Michael Harrell,Asia,2022-03-07,2022,3,7,ActiveWear Jacket,Clothing,396.34,2024,7,19
T00983,C0046,P020,4,1585.36,396.34,Beth Cardenas,North America,2024-10-23,2024,10,23,ActiveWear Jacket,Clothing,396.34,2024,4,30
T00157,C0169,P044,2,37.64,18.82,Jennifer Shaw,South America,2023-04-13,2023,4,13,ActiveWear Running Shoes,Clothing,18.82,2024,11,9
T00672,C0165,P044,4,75.28,18.82,Juan Mcdaniel,South America,2022-04-09,2022,4,9,ActiveWear Running Shoes,Clothing,18.82,2024,7,28
T00711,C0165,P044,4,75.28,18.82,Juan Mcdaniel,South America,2022-04-09,2022,4,9,ActiveWear Running Shoes,Clothing,18.82,2024,6,11
T00878,C0165,P044,3,56.46,18.82,Juan Mcdaniel,South America,2022-04-09,2022,4,9,ActiveWear Running Shoes,Clothing,18.82,2024,9,24
T00159,C0163,P002,4,1385.2,346.3,Tiffany Cain,South America,2023-06-08,2023,6,8,ActiveWear Smartwatch,Electronics,346.3,2024,10,12
T00248,C0067,P002,4,1385.2,346.3,Carl Gonzalez,North America,2023-07-06,2023,7,6,ActiveWear Smartwatch,Electronics,346.3,2024,5,3
T00285,C0068,P002,3,1038.9,346.3,Mark Cox,North America,2023-04-04,2023,4,4,ActiveWear Smartwatch,Electronics,346.3,2024,4,2
T00402,C0031,P002,2,692.6,346.3,Tina Miller,South America,2024-04-11,2024,4,11,ActiveWear Smartwatch,Electronics,346.3,2024,11,24
T00648,C0003,P002,4,1385.2,346.3,Michael Rivera,South America,2024-03-07,2024,3,7,ActiveWear Smartwatch,Electronics,346.3,2024,8,24
T00706,C0181,P002,3,1038.9,346.3,Alexander Barker,South America,2023-11-16,2023,11,16,ActiveWear Smartwatch,Electronics,346.3,2024,7,1
T00717,C0186,P002,2,692.6,346.3,Amber Alexander,Asia,2023-10-11,2023,10,11,ActiveWear Smartwatch,Electronics,346.3,2024,9,21
T00780,C0102,P002,3,1038.9,346.3,Michael Atkinson,South America,2022-09-16,2022,9,16,ActiveWear Smartwatch,Electronics,346.3,2024,2,14
T00165,C0049,P056,4,64.32,16.08,Jason Yates,North America,2024-09-18,2024,9,18,SoundWave Smartwatch,Electronics,16.08,2024,3,18
T00399,C0013,P056,3,48.24,16.08,Lauren Buchanan,South America,2024-05-19,2024,5,19,SoundWave Smartwatch,Electronics,16.08,2024,3,28
T00454,C0174,P056,2,32.16,16.08,Tracy Steele,South America,2022-11-03,2022,11,3,SoundWave Smartwatch,Electronics,16.08,2024,11,10
T00584,C0112,P056,1,16.08,16.08,Brian Adkins,South America,2022-07-07,2022,7,7,SoundWave Smartwatch,Electronics,16.08,2024,6,2
T00774,C0095,P056,2,32.16,16.08,William Walker,South America,2023-03-04,2023,3,4,SoundWave Smartwatch,Electronics,16.08,2024,1,7
T00916,C0099,P056,4,64.32,16.08,Rodney Eaton,South America,2023-01-29,2023,1,29,SoundWave Smartwatch,Electronics,16.08,2024,11,10
T00949,C0169,P056,4,64.32,16.08,Jennifer Shaw,South America,2023-04-13,2023,4,13,SoundWave Smartwatch,Electronics,16.08,2024,2,16
T00996,C0189,P056,1,16.08,16.08,Sherri Dixon,North America,2024-01-22,2024,1,22,SoundWave Smartwatch,Electronics,16.08,2024,1,31
T00170,C0038,P082,3,167.97,55.99,Jeffrey Perkins,North America,2022-04-16,2022,4,16,ComfortLiving Rug,Home Decor,55.99,2024,2,29
T00215,C0065,P082,3,167.97,55.99,Gerald Hines,North America,2024-07-10,2024,7,10,ComfortLiving Rug,Home Decor,55.99,2024,3,18
T00233,C0162,P082,1,55.99,55.99,Edwin Watson,Asia,2022-03-29,2022,3,29,ComfortLiving Rug,Home Decor,55.99,2024,2,16
T00369,C0151,P082,4,223.96,55.99,Amber Gonzalez,South America,2024-11-22,2024,11,22,ComfortLiving Rug,Home Decor,55.99,2024,12,24
T00373,C0179,P082,2,111.98,55.99,Donald Miller,Europe,2022-10-16,2022,10,16,ComfortLiving Rug,Home Decor,55.99,2024,2,7
T00398,C0069,P082,1,55.99,55.99,Stacy Foster,Europe,2023-12-03,2023,12,3,ComfortLiving Rug,Home Decor,55.99,2024,3,14
T00622,C0047,P082,2,111.98,55.99,Samantha Frank,North America,2024-03-22,2024,3,22,ComfortLiving Rug,Home Decor,55.99,2024,2,22
T00874,C0093,P082,3,167.97,55.99,Nancy Walker,Asia,2024-07-13,2024,7,13,ComfortLiving Rug,Home Decor,55.99,2024,9,12
T00174,C0107,P012,1,159.6,159.6,Dana Cantrell,South America,2023-02-07,2023,2,7,ComfortLiving Headphones,Electronics,159.6,2024,2,21
T00179,C0119,P012,1,159.6,159.6,David Armstrong,Europe,2023-11-13,2023,11,13,ComfortLiving Headphones,Electronics,159.6,2024,11,27
T00451,C0023,P012,4,638.4,159.6,Nicholas Cain,Europe,2022-03-04,2022,3,4,ComfortLiving Headphones,Electronics,159.6,2024,10,4
T00719,C0057,P012,1,159.6,159.6,Elizabeth Nguyen,Europe,2024-07-27,2024,7,27,ComfortLiving Headphones,Electronics,159.6,2024,4,7
T00789,C0005,P012,2,319.2,159.6,Laura Weber,Asia,2022-08-15,2022,8,15,ComfortLiving Headphones,Electronics,159.6,2024,11,4
T00858,C0194,P012,1,159.6,159.6,Stacy Cook,North America,2024-05-04,2024,5,4,ComfortLiving Headphones,Electronics,159.6,2024,8,18
T00909,C0093,P012,2,319.2,159.6,Nancy Walker,Asia,2024-07-13,2024,7,13,ComfortLiving Headphones,Electronics,159.6,2024,1,1
T00969,C0149,P012,3,478.8,159.6,Tina Wilson,Europe,2023-01-21,2023,1,21,ComfortLiving Headphones,Electronics,159.6,2024,7,30
T00176,C0164,P075,1,497.76,497.76,Morgan Perez,Europe,2023-06-01,2023,6,1,TechPro Textbook,Books,497.76,2024,10,20
T00360,C0108,P075,3,1493.28,497.76,David Davis,South America,2022-09-28,2022,9,28,TechPro Textbook,Books,497.76,2024,5,29
T00367,C0161,P075,2,995.52,497.76,Jessica Warren,Asia,2022-03-14,2022,3,14,TechPro Textbook,Books,497.76,2024,3,27
T00643,C0137,P075,3,1493.28,497.76,Robert Gardner,South America,2024-04-09,2024,4,9,TechPro Textbook,Books,497.76,2024,5,21
T00782,C0188,P075,3,1493.28,497.76,Anna Ball,South America,2022-05-17,2022,5,17,TechPro Textbook,Books,497.76,2024,8,27
T00805,C0038,P075,3,1493.28,497.76,Jeffrey Perkins,North America,2022-04-16,2022,4,16,TechPro Textbook,Books,497.76,2024,2,5
T00809,C0078,P075,2,995.52,497.76,Julia Palmer,Asia,2024-11-13,2024,11,13,TechPro Textbook,Books,497.76,2024,12,9
T00866,C0065,P075,3,1493.28,497.76,Gerald Hines,North America,2024-07-10,2024,7,10,TechPro Textbook,Books,497.76,2024,12,10
T00876,C0044,P075,2,995.52,497.76,Kenneth Alexander,Europe,2024-07-10,2024,7,10,TechPro Textbook,Books,497.76,2024,10,22
T00928,C0082,P075,4,1991.04,497.76,Aimee Taylor,South America,2022-05-13,2022,5,13,TechPro Textbook,Books,497.76,2024,9,6
T00177,C0099,P005,3,1287.93,429.31,Rodney Eaton,South America,2023-01-29,2023,1,29,TechPro T-Shirt,Clothing,429.31,2024,6,14
T00183,C0030,P005,3,1287.93,429.31,Mark Brock,North America,2024-01-30,2024,1,30,TechPro T-Shirt,Clothing,429.31,2024,8,24
T00437,C0143,P005,4,1717.24,429.31,Brian Parker,Asia,2024-05-27,2024,5,27,TechPro T-Shirt,Clothing,429.31,2024,9,11
T00468,C0061,P005,2,858.62,429.31,Brandon Escobar,Europe,2023-03-06,2023,3,6,TechPro T-Shirt,Clothing,429.31,2024,2,23
T00483,C0194,P005,3,1287.93,429.31,Stacy Cook,North America,2024-05-04,2024,5,4,TechPro T-Shirt,Clothing,429.31,2024,5,8
T00767,C0045,P005,3,1287.93,429.31,Michael Williams,Asia,2022-02-25,2022,2,25,TechPro T-Shirt,Clothing,429.31,2024,2,29
T00855,C0107,P005,3,1287.93,429.31,Dana Cantrell,South America,2023-02-07,2023,2,7,TechPro T-Shirt,Clothing,429.31,2024,8,16
T00879,C0074,P005,3,1287.93,429.31,Jonathan Russo,Europe,2022-05-27,2022,5,27,TechPro T-Shirt,Clothing,429.31,2024,1,20
T00185,C0108,P028,4,942.32,235.58,David Davis,South America,2022-09-28,2022,9,28,HomeSense Desk Lamp,Home Decor,235.58,2024,3,7
T00229,C0038,P028,3,706.74,235.58,Jeffrey Perkins,North America,2022-04-16,2022,4,16,HomeSense Desk Lamp,Home Decor,235.58,2024,6,29
T00305,C0127,P028,4,942.32,235.58,Kathryn Stevens,Europe,2024-04-04,2024,4,4,HomeSense Desk Lamp,Home Decor,235.58,2024,1,18
T00332,C0145,P028,4,942.32,235.58,Wayne Stone,Asia,2023-01-13,2023,1,13,HomeSense Desk Lamp,Home Decor,235.58,2024,2,4
T00393,C0147,P028,3,706.74,235.58,Hunter Fuller,South America,2022-05-16,2022,5,16,HomeSense Desk Lamp,Home Decor,235.58,2024,5,28
T00520,C0052,P028,1,235.58,235.58,Stanley Aguirre,South America,2024-02-20,2024,2,20,HomeSense Desk Lamp,Home Decor,235.58,2024,4,20
T00527,C0110,P028,4,942.32,235.58,Elizabeth Wells,Asia,2024-09-21,2024,9,21,HomeSense Desk Lamp,Home Decor,235.58,2024,1,2
T00582,C0177,P028,2,471.16,235.58,Julia Kelly,Asia,2024-06-01,2024,6,1,HomeSense Desk Lamp,Home Decor,235.58,2024,8,5
T00736,C0195,P028,4,942.32,235.58,Jeremy Mclaughlin,South America,2024-09-17,2024,9,17,HomeSense Desk Lamp,Home Decor,235.58,2024,3,5
T00756,C0028,P028,3,706.74,235.58,Jennifer Pena,Asia,2024-06-29,2024,6,29,HomeSense Desk Lamp,Home Decor,235.58,2024,2,15
T00851,C0059,P028,3,706.74,235.58,Mrs. Kimberly Wright,North America,2024-04-07,2024,4,7,HomeSense Desk Lamp,Home Decor,235.58,2024,2,13
T00915,C0163,P028,3,706.74,235.58,Tiffany Cain,South America,2023-06-08,2023,6,8,HomeSense Desk Lamp,Home Decor,235.58,2024,7,26
T00196,C0104,P094,2,894.68,447.34,Laura Bennett,South America,2022-02-10,2022,2,10,HomeSense Cookware Set,Home Decor,447.34,2024,7,11
T00370,C0143,P094,3,1342.02,447.34,Brian Parker,Asia,2024-05-27,2024,5,27,HomeSense Cookware Set,Home Decor,447.34,2024,7,17
T00508,C0057,P094,3,1342.02,447.34,Elizabeth Nguyen,Europe,2024-07-27,2024,7,27,HomeSense Cookware Set,Home Decor,447.34,2024,12,18
T00707,C0170,P094,3,1342.02,447.34,Logan Harris,Europe,2023-09-13,2023,9,13,HomeSense Cookware Set,Home Decor,447.34,2024,5,27
T00708,C0187,P094,2,894.68,447.34,Kayla Kelly,South America,2024-08-02,2024,8,2,HomeSense Cookware Set,Home Decor,447.34,2024,2,12
T00730,C0008,P094,2,894.68,447.34,David Li,North America,2024-01-13,2024,1,13,HomeSense Cookware Set,Home Decor,447.34,2024,1,22
T00733,C0059,P094,1,447.34,447.34,Mrs. Kimberly Wright,North America,2024-04-07,2024,4,7,HomeSense Cookware Set,Home Decor,447.34,2024,2,6
T00912,C0148,P094,4,1789.36,447.34,Matthew Rogers,South America,2023-04-16,2023,4,16,HomeSense Cookware Set,Home Decor,447.34,2024,10,2
T00918,C0103,P094,2,894.68,447.34,Jennifer Munoz,Europe,2022-05-15,2022,5,15,HomeSense Cookware Set,Home Decor,447.34,2024,8,20
T00966,C0154,P094,2,894.68,447.34,Robert Sharp,North America,2024-10-27,2024,10,27,HomeSense Cookware Set,Home Decor,447.34,2024,3,4
T00974,C0143,P094,3,1342.02,447.34,Brian Parker,Asia,2024-05-27,2024,5,27,HomeSense Cookware Set,Home Decor,447.34,2024,12,18
T00205,C0152,P079,4,1669.48,417.37,Justin Evans,South America,2022-04-19,2022,4,19,ActiveWear Rug,Home Decor,417.37,2024,4,9
T00274,C0196,P079,1,417.37,417.37,Laura Watts,Europe,2022-06-07,2022,6,7,ActiveWear Rug,Home Decor,417.37,2024,8,28
T00294,C0123,P079,3,1252.11,417.37,Jason Johnston,Asia,2023-11-05,2023,11,5,ActiveWear Rug,Home Decor,417.37,2024,8,23
T00409,C0138,P079,4,1669.48,417.37,Cynthia Clayton,Asia,2024-11-01,2024,11,1,ActiveWear Rug,Home Decor,417.37,2024,12,18
T00427,C0113,P079,4,1669.48,417.37,Joseph Ortiz Jr.,South America,2022-06-17,2022,6,17,ActiveWear Rug,Home Decor,417.37,2024,2,5
T00575,C0196,P079,4,1669.48,417.37,Laura Watts,Europe,2022-06-07,2022,6,7,ActiveWear Rug,Home Decor,417.37,2024,12,15
T00617,C0048,P079,3,1252.11,417.37,Matthew Park,South America,2024-11-07,2024,11,7,ActiveWear Rug,Home Decor,417.37,2024,1,14
T00626,C0199,P079,2,834.74,417.37,Andrea Jenkins,Europe,2022-12-03,2022,12,3,ActiveWear Rug,Home Decor,417.37,2024,8,17
T00656,C0065,P079,1,417.37,417.37,Gerald Hines,North America,2024-07-10,2024,7,10,ActiveWear Rug,Home Decor,417.37,2024,9,13
T00713,C0135,P079,2,834.74,417.37,Toni Weaver,Europe,2022-08-23,2022,8,23,ActiveWear Rug,Home Decor,417.37,2024,1,22
T00745,C0090,P079,2,834.74,417.37,Charles Hamilton,Asia,2023-10-17,2023,10,17,ActiveWear Rug,Home Decor,417.37,2024,6,22
T00746,C0104,P079,4,1669.48,417.37,Laura Bennett,South America,2022-02-10,2022,2,10,ActiveWear Rug,Home Decor,417.37,2024,7,19
T00766,C0138,P079,1,417.37,417.37,Cynthia Clayton,Asia,2024-11-01,2024,11,1,ActiveWear Rug,Home Decor,417.37,2024,2,2
T00823,C0095,P079,3,1252.11,417.37,William Walker,South America,2023-03-04,2023,3,4,ActiveWear Rug,Home Decor,417.37,2024,9,30
T00908,C0089,P079,4,1669.48,417.37,Paul Carter,Europe,2024-04-02,2024,4,2,ActiveWear Rug,Home Decor,417.37,2024,2,12
T00964,C0047,P079,1,417.37,417.37,Samantha Frank,North America,2024-03-22,2024,3,22,ActiveWear Rug,Home Decor,417.37,2024,8,5
T00214,C0056,P024,2,677.32,338.66,Erika Fernandez,Asia,2024-04-12,2024,4,12,SoundWave Cookbook,Books,338.66,2024,2,18
T00249,C0075,P024,3,1015.98,338.66,Misty Higgins,Europe,2023-05-01,2023,5,1,SoundWave Cookbook,Books,338.66,2024,12,10
T00528,C0053,P024,4,1354.64,338.66,Albert Burke,Europe,2022-06-18,2022,6,18,SoundWave Cookbook,Books,338.66,2024,8,28
T00817,C0108,P024,2,677.32,338.66,David Davis,South America,2022-09-28,2022,9,28,SoundWave Cookbook,Books,338.66,2024,10,2
T00847,C0004,P024,1,338.66,338.66,Kathleen Rodriguez,South America,2022-10-09,2022,10,9,SoundWave Cookbook,Books,338.66,2024,10,24
T00219,C0019,P008,1,146.85,146.85,Brandon Rodriguez,Europe,2023-01-12,2023,1,12,BookWorld Bluetooth Speaker,Electronics,146.85,2024,8,22
T00385,C0072,P008,2,293.7,146.85,Sarah Scott,North America,2024-07-24,2024,7,24,BookWorld Bluetooth Speaker,Electronics,146.85,2024,3,16
T00611,C0084,P008,2,293.7,146.85,Belinda Garner,Asia,2024-09-17,2024,9,17,BookWorld Bluetooth Speaker,Electronics,146.85,2024,12,16
